Order_ID,Product_ID,Quantity
STO06682,STP003,1
STO11410,STP003,2
STO11227,STP006,2
STO01140,STP006,2
STO00353,STP008,4
STO08143,STP006,4
STO08254,STP010,4
STO03749,STP002,1
STO06736,STP020,1
STO03240,STP011,1
STO03396,STP009,2
STO00719,STP013,2
STO08317,STP020,3
STO11967,STP017,1
STO04499,STP005,3
STO09085,STP011,1
STO10298,STP003,4
STO08609,STP018,2
STO09581,STP006,1
STO01069,STP010,2
STO10374,STP013,4
STO09018,STP012,4
STO03830,STP007,3
STO06336,STP013,4
STO07021,STP013,2
STO10089,STP007,1
STO00432,STP016,2
STO07731,STP001,2
STO08276,STP015,4
STO04762,STP014,3
STO03805,STP017,3
STO00277,STP017,2
STO06096,STP015,1
STO04629,STP009,3
STO05708,STP009,2
STO09143,STP008,3
STO10383,STP017,4
STO10301,STP009,2
STO01598,STP002,3
STO03825,STP018,1
STO05708,STP010,4
STO09675,STP009,2
STO00109,STP004,4
STO00812,STP018,1
STO11723,STP015,3
STO11712,STP008,2
STO10808,STP019,3
STO06158,STP015,4
STO00147,STP001,3
STO02972,STP016,1
STO09667,STP017,2
STO09868,STP014,3
STO04779,STP017,3
STO10354,STP007,2
STO08420,STP001,3
STO03557,STP014,2
STO04126,STP015,1
STO11285,STP013,4
STO08238,STP002,3
STO07276,STP018,1
STO05648,STP010,3
STO05703,STP005,2
STO06073,STP017,2
STO04294,STP019,1
STO04703,STP018,1
STO09150,STP015,3
STO05347,STP019,2
STO01585,STP017,2
STO01602,STP002,3
STO08541,STP016,4
STO08529,STP013,3
STO06225,STP003,3
STO01357,STP013,3
STO08162,STP003,3
STO01700,STP016,4
STO05116,STP004,1
STO05356,STP013,4
STO03179,STP005,4
STO02921,STP009,4
STO03574,STP002,2
STO05573,STP016,4
STO05522,STP008,3
STO07874,STP018,4
STO06867,STP013,4
STO03498,STP014,1
STO03587,STP005,1
STO01823,STP006,3
STO05269,STP018,4
STO01345,STP012,3
STO07906,STP020,3
STO04350,STP004,3
STO01087,STP020,4
STO08401,STP007,2
STO07879,STP014,2
STO08736,STP019,1
STO08373,STP005,2
STO07946,STP004,1
STO06123,STP019,4
STO00185,STP006,2
STO03701,STP020,1
STO04530,STP015,2
STO02496,STP016,2
STO02112,STP009,2
STO11449,STP016,3
STO08854,STP004,1
STO06980,STP005,3
STO09394,STP013,4
STO01060,STP017,3
STO01156,STP004,3
STO10974,STP015,4
STO07631,STP004,4
STO03319,STP004,3
STO10084,STP007,1
STO09731,STP013,2
STO10661,STP015,4
STO01824,STP003,1
STO09274,STP006,2
STO11245,STP009,3
STO00601,STP005,4
STO10505,STP002,2
STO05454,STP018,4
STO04622,STP007,3
STO10577,STP010,1
STO08341,STP011,3
STO02608,STP001,3
STO10011,STP012,3
STO10105,STP006,4
STO06368,STP015,3
STO07103,STP015,3
STO03728,STP017,4
STO06702,STP018,1
STO05110,STP011,2
STO09695,STP005,3
STO01428,STP007,2
STO08003,STP007,2
STO02838,STP013,3
STO00851,STP017,1
STO09842,STP010,3
STO04695,STP018,1
STO02390,STP001,3
STO02302,STP015,2
STO05842,STP020,1
STO09367,STP005,1
STO05172,STP016,4
STO04214,STP009,2
STO09235,STP014,1
STO02749,STP001,3
STO02429,STP017,4
STO00449,STP002,1
STO09419,STP002,4
STO02586,STP010,4
STO06105,STP005,1
STO10295,STP005,2
STO05780,STP013,2
STO04136,STP010,2
STO07555,STP014,2
STO09987,STP005,1
STO06945,STP014,3
STO04267,STP012,4
STO10532,STP014,4
STO00883,STP007,4
STO00787,STP015,1
STO01100,STP002,3
STO11729,STP012,4
STO05789,STP008,2
STO05615,STP015,3
STO11269,STP007,4
STO01524,STP004,4
STO10601,STP003,3
STO11413,STP013,1
STO11275,STP003,4
STO08954,STP003,4
STO05391,STP017,1
STO05889,STP018,1
STO08659,STP014,2
STO03865,STP020,2
STO07644,STP017,3
STO00935,STP017,4
STO01109,STP019,3
STO07813,STP003,3
STO06592,STP006,1
STO00157,STP002,1
STO04233,STP016,1
STO09360,STP010,1
STO07115,STP011,4
STO08453,STP011,1
STO00903,STP007,4
STO00068,STP018,4
STO01037,STP010,4
STO03363,STP019,1
STO00886,STP005,4
STO10378,STP010,2
STO03560,STP016,2
STO07310,STP014,2
STO03884,STP004,3
STO07729,STP001,1
STO02386,STP013,1
STO06066,STP014,2
STO10230,STP005,4
STO06353,STP019,2
STO03831,STP013,2
STO00856,STP004,2
STO04737,STP005,1
STO04121,STP017,4
STO07163,STP008,1
STO02413,STP019,4
STO02147,STP017,1
STO01329,STP018,1
STO03312,STP004,4
STO11266,STP017,3
STO03148,STP012,1
STO03144,STP012,2
STO11036,STP014,2
STO08158,STP010,4
STO08602,STP017,2
STO04867,STP011,1
STO09959,STP017,4
STO08746,STP004,2
STO03496,STP019,1
STO08055,STP005,2
STO02132,STP018,2
STO10537,STP008,2
STO11528,STP015,3
STO05017,STP003,2
STO08682,STP016,1
STO06103,STP011,3
STO04612,STP001,3
STO11292,STP010,4
STO05292,STP012,2
STO02997,STP010,1
STO03301,STP014,1
STO07813,STP002,2
STO11876,STP010,1
STO04546,STP004,1
STO11306,STP016,1
STO07733,STP018,4
STO08425,STP019,4
STO08123,STP012,2
STO11280,STP013,1
STO00009,STP009,3
STO04978,STP011,4
STO09939,STP010,2
STO08131,STP012,2
STO07636,STP007,4
STO03402,STP006,4
STO11276,STP019,3
STO03296,STP015,2
STO04190,STP010,3
STO09330,STP016,1
STO02678,STP006,4
STO09693,STP011,1
STO04754,STP008,4
STO09789,STP006,1
STO00986,STP019,1
STO02356,STP012,3
STO03863,STP010,1
STO02203,STP020,4
STO00277,STP017,3
STO03868,STP017,4
STO00362,STP014,3
STO00576,STP003,2
STO08095,STP009,4
STO08189,STP018,2
STO07020,STP008,4
STO06230,STP020,2
STO04308,STP013,1
STO00103,STP011,2
STO01830,STP018,1
STO04826,STP010,4
STO09980,STP010,1
STO05368,STP002,3
STO01695,STP011,3
STO09914,STP001,4
STO00995,STP008,3
STO06879,STP006,4
STO00175,STP013,1
STO00291,STP012,1
STO00954,STP020,1
STO07954,STP004,3
STO04009,STP015,2
STO09111,STP004,4
STO07913,STP009,1
STO09143,STP020,3
STO07757,STP019,4
STO05956,STP007,1
STO11150,STP004,3
STO04759,STP011,1
STO06899,STP010,2
STO03998,STP019,2
STO08513,STP018,2
STO06321,STP015,1
STO00665,STP019,4
STO04132,STP004,4
STO09035,STP005,4
STO11966,STP012,4
STO01573,STP019,4
STO03066,STP007,1
STO11254,STP015,3
STO11365,STP012,4
STO08999,STP014,1
STO06219,STP011,3
STO01644,STP007,1
STO00607,STP020,2
STO02638,STP006,1
STO06682,STP010,4
STO02915,STP001,4
STO10666,STP014,4
STO02818,STP020,2
STO06828,STP003,3
STO11690,STP003,1
STO02975,STP017,2
STO09777,STP013,2
STO11827,STP017,1
STO02895,STP014,3
STO09770,STP005,1
STO03784,STP003,3
STO01759,STP006,2
STO07059,STP011,1
STO11472,STP015,4
STO02861,STP019,2
STO05652,STP015,2
STO06951,STP008,4
STO08704,STP004,2
STO03646,STP001,3
STO11316,STP008,2
STO05363,STP005,4
STO00797,STP002,1
STO10406,STP003,1
STO03034,STP008,1
STO07867,STP007,1
STO01253,STP005,2
STO01431,STP005,3
STO10249,STP007,4
STO05738,STP005,1
STO00987,STP003,1
STO07258,STP009,3
STO02925,STP002,3
STO11533,STP002,1
STO09652,STP019,1
STO01096,STP020,4
STO01913,STP011,1
STO08367,STP012,1
STO01365,STP003,3
STO00381,STP010,1
STO02713,STP006,3
STO00977,STP003,1
STO02729,STP017,4
STO05432,STP002,2
STO06477,STP015,1
STO03197,STP019,1
STO09651,STP016,2
STO09138,STP001,4
STO10101,STP019,1
STO04658,STP020,2
STO08075,STP004,1
STO00517,STP009,3
STO01816,STP010,1
STO04192,STP013,1
STO08108,STP011,4
STO01053,STP002,3
STO09102,STP008,3
STO08839,STP008,3
STO09768,STP003,2
STO07661,STP011,2
STO06833,STP006,3
STO07750,STP020,1
STO05800,STP006,2
STO11187,STP007,3
STO07807,STP011,1
STO09457,STP003,4
STO09022,STP007,3
STO11980,STP014,2
STO10596,STP013,3
STO00575,STP012,3
STO08291,STP018,1
STO01645,STP018,3
STO05739,STP015,4
STO01391,STP016,1
STO07251,STP015,3
STO07740,STP014,4
STO02160,STP015,1
STO00956,STP013,1
STO00553,STP010,2
STO00541,STP008,1
STO07746,STP007,3
STO03835,STP018,4
STO08667,STP005,1
STO05274,STP020,4
STO08788,STP001,1
STO11816,STP015,4
STO01908,STP014,1
STO01018,STP017,3
STO04021,STP009,4
STO05362,STP011,1
STO07189,STP010,1
STO04236,STP010,3
STO03883,STP019,3
STO04600,STP014,2
STO06552,STP013,2
STO06785,STP007,3
STO01570,STP019,1
STO11708,STP008,2
STO03091,STP009,3
STO01302,STP011,3
STO02954,STP019,2
STO07572,STP015,4
STO11109,STP015,1
STO03117,STP012,4
STO01924,STP013,1
STO00958,STP003,2
STO01711,STP004,2
STO11030,STP016,4
STO01106,STP018,4
STO10788,STP020,4
STO10911,STP017,2
STO09366,STP008,1
STO09409,STP002,4
STO07733,STP005,3
STO09081,STP010,1
STO00849,STP020,1
STO06794,STP006,3
STO00426,STP019,3
STO06690,STP013,4
STO00062,STP011,1
STO06821,STP017,1
STO02992,STP012,3
STO02563,STP017,4
STO03238,STP015,3
STO00419,STP015,1
STO04311,STP004,1
STO02841,STP009,1
STO06723,STP004,4
STO07337,STP005,2
STO08166,STP019,4
STO03754,STP002,1
STO05385,STP008,2
STO00919,STP004,2
STO05402,STP004,4
STO04624,STP015,1
STO04234,STP017,3
STO05202,STP002,2
STO03345,STP003,2
STO07370,STP010,3
STO08004,STP004,3
STO06199,STP012,1
STO03576,STP016,1
STO05300,STP001,1
STO07934,STP009,2
STO08367,STP005,4
STO08814,STP005,1
STO01342,STP005,1
STO02367,STP004,3
STO02348,STP013,2
STO00787,STP016,4
STO11228,STP016,3
STO11670,STP016,3
STO11130,STP015,1
STO11961,STP017,4
STO09827,STP015,2
STO06020,STP001,1
STO07148,STP020,4
STO04010,STP014,3
STO08433,STP015,3
STO09658,STP005,2
STO01957,STP012,1
STO01804,STP001,1
STO08086,STP017,2
STO01284,STP008,3
STO07513,STP003,1
STO09684,STP007,4
STO06968,STP004,4
STO06710,STP012,1
STO08616,STP017,2
STO07625,STP013,1
STO06897,STP003,4
STO01268,STP005,3
STO05592,STP002,4
STO05640,STP018,3
STO09400,STP007,1
STO10979,STP016,2
STO06866,STP009,1
STO08961,STP007,3
STO10838,STP009,3
STO03394,STP009,1
STO03000,STP017,3
STO11269,STP011,1
STO00926,STP017,4
STO07415,STP004,4
STO05142,STP014,4
STO11924,STP008,3
STO08026,STP019,1
STO03190,STP017,1
STO08831,STP014,2
STO02647,STP002,1
STO07663,STP007,4
STO05390,STP010,2
STO07290,STP001,1
STO02008,STP005,4
STO09748,STP019,2
STO08603,STP020,4
STO10620,STP005,2
STO04296,STP019,4
STO06677,STP003,2
STO05084,STP018,4
STO07771,STP013,1
STO01584,STP008,1
STO00365,STP020,4
STO02157,STP009,3
STO03233,STP003,1
STO05146,STP016,1
STO08930,STP005,4
STO05499,STP005,2
STO07471,STP004,1
STO06594,STP017,3
STO06705,STP014,4
STO05855,STP014,3
STO08876,STP009,1
STO04645,STP006,1
STO10561,STP002,2
STO07251,STP009,4
STO03172,STP014,3
STO05950,STP014,4
STO01208,STP006,1
STO11515,STP006,3
STO09965,STP018,4
STO07088,STP010,1
STO05268,STP012,4
STO10964,STP005,1
STO11116,STP008,1
STO11395,STP020,1
STO04056,STP019,4
STO08610,STP008,1
STO02766,STP017,2
STO09450,STP015,4
STO07959,STP006,2
STO00268,STP016,1
STO10537,STP003,2
STO05996,STP001,2
STO03096,STP014,4
STO08510,STP019,3
STO09967,STP010,2
STO08104,STP018,2
STO06986,STP016,4
STO04574,STP010,4
STO03073,STP006,3
STO05436,STP015,1
STO09377,STP011,3
STO04445,STP019,4
STO08849,STP009,4
STO02578,STP015,4
STO00696,STP009,1
STO11978,STP006,1
STO07835,STP016,1
STO07964,STP003,4
STO09600,STP019,3
STO04452,STP010,2
STO10588,STP018,2
STO09545,STP013,2
STO02845,STP009,4
STO00658,STP001,3
STO02746,STP019,3
STO05280,STP009,4
STO01891,STP006,1
STO00597,STP015,2
STO01445,STP013,1
STO08795,STP002,4
STO09186,STP006,3
STO02311,STP008,4
STO10463,STP015,4
STO11362,STP016,3
STO03245,STP005,2
STO09463,STP004,4
STO11490,STP011,1
STO05941,STP017,3
STO01919,STP019,3
STO08401,STP006,3
STO06840,STP010,1
STO01094,STP017,1
STO03807,STP009,4
STO07403,STP002,1
STO06925,STP004,4
STO09863,STP007,3
STO08035,STP008,1
STO00481,STP013,2
STO08164,STP001,4
STO02754,STP003,3
STO00600,STP018,2
STO02243,STP013,1
STO06548,STP008,3
STO00754,STP011,3
STO06386,STP010,3
STO10074,STP001,1
STO07800,STP012,2
STO05069,STP002,1
STO01183,STP015,3
STO05934,STP001,3
STO09701,STP008,3
STO07372,STP018,1
STO04728,STP003,2
STO07730,STP016,1
STO01241,STP012,2
STO03172,STP017,4
STO09790,STP005,2
STO09605,STP006,1
STO02525,STP008,1
STO01317,STP018,4
STO04555,STP002,1
STO08123,STP009,2
STO02350,STP013,2
STO08792,STP009,2
STO02740,STP008,4
STO06299,STP002,2
STO05235,STP013,4
STO02271,STP019,3
STO04481,STP005,3
STO07885,STP006,2
STO02577,STP014,3
STO07846,STP005,2
STO10514,STP008,2
STO04993,STP008,2
STO10368,STP013,1
STO11245,STP007,2
STO02231,STP005,4
STO05412,STP013,1
STO08174,STP012,2
STO05001,STP009,1
STO07478,STP008,1
STO10210,STP017,1
STO11975,STP017,1
STO11770,STP019,2
STO04735,STP005,3
STO01794,STP006,4
STO03710,STP012,4
STO06071,STP006,2
STO08401,STP017,2
STO02441,STP001,2
STO09645,STP016,3
STO10123,STP018,1
STO00436,STP020,2
STO10011,STP008,4
STO07254,STP015,3
STO01360,STP009,3
STO05630,STP009,3
STO04655,STP009,3
STO02309,STP020,4
STO03646,STP016,2
STO07019,STP018,2
STO02681,STP008,2
STO04158,STP018,2
STO03323,STP016,3
STO06094,STP015,2
STO08071,STP018,3
STO01514,STP008,2
STO01251,STP004,4
STO05406,STP007,1
STO02378,STP014,3
STO05675,STP013,4
STO07288,STP012,4
STO00573,STP012,4
STO01755,STP016,1
STO05926,STP020,1
STO10687,STP018,2
STO03769,STP008,2
STO05998,STP013,2
STO10360,STP012,3
STO00281,STP004,2
STO05493,STP018,3
STO01856,STP002,2
STO11940,STP009,1
STO01279,STP008,4
STO03155,STP005,1
STO10844,STP005,2
STO00526,STP003,4
STO03744,STP018,2
STO02066,STP014,1
STO06502,STP018,4
STO10314,STP018,4
STO06901,STP008,1
STO07875,STP001,4
STO04651,STP018,4
STO03742,STP020,4
STO05125,STP014,1
STO09440,STP006,3
STO09407,STP003,1
STO00295,STP005,3
STO09534,STP007,2
STO05241,STP001,2
STO02399,STP015,3
STO03120,STP005,4
STO09939,STP010,4
STO03132,STP005,1
STO11417,STP003,2
STO11891,STP001,4
STO05291,STP007,2
STO02813,STP008,4
STO09980,STP003,1
STO10836,STP018,4
STO06229,STP010,1
STO01211,STP011,1
STO06314,STP010,3
STO06765,STP011,2
STO03144,STP020,4
STO06142,STP020,4
STO09199,STP005,4
STO09580,STP001,1
STO08636,STP001,1
STO04618,STP015,1
STO03263,STP006,2
STO06820,STP002,1
STO08655,STP017,3
STO10816,STP007,1
STO03297,STP009,4
STO04017,STP004,1
STO05983,STP007,2
STO01653,STP006,1
STO05096,STP009,2
STO08240,STP005,2
STO06897,STP004,4
STO00545,STP003,1
STO10876,STP020,4
STO02430,STP018,2
STO11673,STP018,2
STO01124,STP005,1
STO00643,STP004,3
STO01632,STP001,4
STO00772,STP020,4
STO08434,STP010,4
STO11081,STP001,3
STO11045,STP005,1
STO09530,STP015,4
STO11027,STP013,4
STO10989,STP008,1
STO00544,STP002,3
STO05474,STP007,1
STO09779,STP009,2
STO02204,STP007,4
STO05359,STP008,2
STO07748,STP003,3
STO07891,STP006,3
STO00213,STP016,4
STO02498,STP007,2
STO02088,STP015,3
STO00648,STP019,3
STO05057,STP009,2
STO01363,STP016,3
STO09521,STP007,4
STO00149,STP003,4
STO01339,STP014,4
STO11657,STP013,2
STO00508,STP016,2
STO07621,STP006,2
STO10774,STP011,4
STO06098,STP018,3
STO08695,STP008,4
STO03417,STP020,1
STO07274,STP002,1
STO03469,STP017,1
STO00097,STP005,3
STO07237,STP018,2
STO02840,STP007,2
STO11102,STP011,4
STO02233,STP007,3
STO02321,STP005,2
STO04780,STP005,2
STO06846,STP010,1
STO00273,STP004,3
STO10419,STP009,2
STO03151,STP001,3
STO06243,STP013,3
STO07176,STP015,4
STO00206,STP013,1
STO10360,STP005,3
STO02036,STP016,3
STO03902,STP010,2
STO02044,STP001,3
STO03843,STP020,2
STO11438,STP019,1
STO04079,STP004,4
STO09907,STP014,3
STO06387,STP014,1
STO02458,STP013,4
STO04784,STP018,3
STO01818,STP004,4
STO06950,STP014,1
STO02415,STP009,4
STO11209,STP013,3
STO11318,STP019,4
STO06194,STP014,3
STO07010,STP019,2
STO07095,STP012,1
STO02998,STP018,2
STO07752,STP015,3
STO06728,STP020,3
STO11719,STP018,2
STO05441,STP010,3
STO07665,STP013,2
STO04825,STP010,4
STO10945,STP018,2
STO00670,STP002,1
STO03139,STP016,4
STO08384,STP008,3
STO02609,STP017,1
STO03843,STP016,2
STO11065,STP009,2
STO00758,STP010,4
STO06008,STP008,3
STO02595,STP003,4
STO10425,STP002,3
STO07787,STP005,4
STO08110,STP015,2
STO00716,STP002,2
STO11821,STP002,2
STO00631,STP009,2
STO03290,STP002,4
STO07597,STP019,1
STO11834,STP001,1
STO02133,STP003,3
STO03197,STP006,2
STO08235,STP018,3
STO01022,STP019,3
STO06071,STP011,1
STO07034,STP006,4
STO02012,STP018,1
STO00833,STP013,2
STO01161,STP020,3
STO04668,STP009,1
STO07077,STP013,4
STO11967,STP013,3
STO11568,STP014,2
STO10427,STP020,1
STO10900,STP014,3
STO01029,STP013,3
STO01399,STP005,4
STO05231,STP009,4
STO03227,STP016,1
STO04466,STP006,1
STO04971,STP004,3
STO02367,STP008,4
STO07185,STP017,4
STO00975,STP001,1
STO09298,STP017,3
STO04442,STP012,1
STO06666,STP020,2
STO05579,STP016,4
STO03936,STP007,1
STO03051,STP007,3
STO04868,STP007,2
STO07048,STP002,4
STO02533,STP001,2
STO08085,STP014,1
STO02121,STP002,4
STO00526,STP015,2
STO07698,STP008,4
STO06870,STP018,1
STO03964,STP003,4
STO09977,STP015,4
STO00267,STP015,1
STO04401,STP013,4
STO00358,STP002,3
STO05493,STP019,2
STO01062,STP019,3
STO09400,STP007,3
STO04396,STP020,1
STO10699,STP013,1
STO05964,STP020,1
STO03060,STP018,4
STO09987,STP018,2
STO06825,STP006,2
STO05316,STP011,3
STO07299,STP010,1
STO10158,STP009,3
STO10376,STP002,1
STO07109,STP013,1
STO03804,STP014,2
STO04353,STP001,1
STO11626,STP013,1
STO06817,STP019,2
STO02021,STP008,2
STO04071,STP013,2
STO04776,STP011,2
STO08751,STP001,3
STO10911,STP008,2
STO02915,STP013,3
STO04545,STP009,3
STO08368,STP004,4
STO04948,STP019,3
STO06813,STP004,3
STO02591,STP017,4
STO09038,STP004,3
STO10031,STP004,3
STO06762,STP015,3
STO10676,STP001,4
STO11322,STP019,3
STO09358,STP004,4
STO10713,STP020,1
STO06941,STP001,1
STO02281,STP012,4
STO01017,STP013,1
STO02545,STP020,2
STO02424,STP009,4
STO01097,STP010,4
STO00843,STP014,4
STO05725,STP020,4
STO05396,STP002,1
STO11043,STP001,2
STO01855,STP019,4
STO10167,STP015,4
STO04972,STP015,1
STO10673,STP010,4
STO10859,STP001,1
STO06612,STP011,4
STO01137,STP005,3
STO07151,STP014,2
STO05444,STP014,3
STO01053,STP005,3
STO01089,STP014,2
STO08224,STP001,2
STO06259,STP004,3
STO02934,STP005,3
STO08178,STP010,4
STO09602,STP016,3
STO02005,STP007,4
STO08644,STP003,3
STO08842,STP001,3
STO04368,STP013,2
STO05516,STP018,1
STO00698,STP005,4
STO02246,STP020,1
STO07318,STP004,3
STO02038,STP004,2
STO01790,STP006,1
STO05680,STP017,3
STO01106,STP019,2
STO06403,STP006,4
STO10325,STP007,1
STO03631,STP010,3
STO06948,STP001,4
STO08391,STP003,2
STO10222,STP011,2
STO01778,STP019,2
STO08915,STP011,2
STO02195,STP006,2
STO01993,STP003,3
STO03035,STP008,1
STO01300,STP012,3
STO07916,STP019,4
STO10321,STP001,3
STO10222,STP019,2
STO01281,STP006,1
STO06206,STP002,3
STO03769,STP019,3
STO05079,STP008,2
STO08428,STP009,3
STO10558,STP003,2
STO09788,STP019,2
STO08778,STP015,3
STO03308,STP003,1
STO07180,STP010,1
STO04306,STP017,4
STO06793,STP009,2
STO07240,STP007,1
STO00101,STP019,2
STO00855,STP004,4
STO00997,STP014,2
STO02422,STP019,2
STO04451,STP002,1
STO01886,STP013,2
STO08353,STP001,1
STO06808,STP018,1
STO07608,STP008,2
STO08497,STP004,4
STO06010,STP002,4
STO08041,STP005,1
STO08251,STP018,1
STO07060,STP014,3
STO10536,STP002,3
STO06975,STP012,3
STO03824,STP009,1
STO00823,STP005,4
STO11187,STP016,1
STO06751,STP003,4
STO02209,STP015,4
STO05203,STP008,3
STO04245,STP007,1
STO11446,STP014,1
STO01206,STP018,4
STO09675,STP017,1
STO04572,STP006,1
STO08308,STP012,2
STO09283,STP008,1
STO00409,STP010,3
STO09933,STP005,2
STO09533,STP009,4
STO09036,STP020,4
STO06571,STP004,4
STO06736,STP004,1
STO08774,STP012,4
STO00595,STP002,1
STO00334,STP019,2
STO00982,STP016,2
STO07260,STP018,4
STO06581,STP011,3
STO10952,STP016,1
STO09969,STP011,3
STO07906,STP006,1
STO03128,STP009,1
STO10702,STP008,4
STO05138,STP003,4
STO06304,STP016,2
STO10628,STP016,2
STO07948,STP006,3
STO09657,STP001,4
STO03135,STP012,2
STO01983,STP006,1
STO11434,STP012,1
STO10858,STP002,1
STO09925,STP020,1
STO02862,STP020,2
STO11919,STP009,4
STO01540,STP007,1
STO01589,STP001,2
STO05347,STP017,1
STO07449,STP015,1
STO00929,STP019,1
STO02722,STP002,3
STO11763,STP011,2
STO08379,STP016,3
STO09984,STP013,2
STO08548,STP010,3
STO04094,STP011,3
STO06406,STP018,1
STO10157,STP014,4
STO02835,STP007,1
STO00149,STP007,4
STO03819,STP013,2
STO07628,STP012,4
STO00587,STP017,1
STO05427,STP003,1
STO11973,STP015,4
STO08862,STP008,2
STO06993,STP017,2
STO06726,STP003,3
STO11350,STP010,4
STO04330,STP012,3
STO07344,STP012,2
STO01091,STP002,1
STO02227,STP014,4
STO09154,STP020,4
STO05077,STP006,4
STO05229,STP015,1
STO04480,STP017,1
STO02883,STP012,3
STO02154,STP020,1
STO11130,STP013,3
STO03322,STP020,4
STO09298,STP009,3
STO07397,STP009,1
STO01077,STP011,4
STO06834,STP017,3
STO09465,STP006,4
STO02617,STP012,3
STO05423,STP006,2
STO11860,STP005,3
STO00479,STP005,2
STO00531,STP017,1
STO02235,STP006,3
STO03188,STP020,4
STO01724,STP011,1
STO01754,STP002,2
STO11008,STP008,3
STO01903,STP010,2
STO11023,STP019,1
STO01012,STP019,3
STO00664,STP004,4
STO07912,STP009,1
STO09295,STP006,2
STO02302,STP010,3
STO01588,STP004,1
STO09676,STP014,4
STO00506,STP006,3
STO10206,STP003,1
STO06785,STP019,2
STO04892,STP015,4
STO07591,STP014,2
STO09963,STP016,3
STO06378,STP015,2
STO00033,STP015,2
STO01933,STP016,2
STO01201,STP019,2
STO07926,STP020,1
STO11701,STP002,4
STO08405,STP009,4
STO04761,STP006,4
STO04064,STP010,3
STO10836,STP015,4
STO03126,STP012,4
STO03161,STP004,1
STO01400,STP007,3
STO04725,STP020,2
STO05137,STP018,4
STO07697,STP009,3
STO06681,STP010,3
STO03677,STP004,2
STO02687,STP018,1
STO06121,STP013,1
STO03325,STP014,2
STO03593,STP008,2
STO10203,STP002,3
STO07055,STP001,3
STO06328,STP015,3
STO00550,STP016,2
STO04715,STP017,1
STO11728,STP004,4
STO10225,STP020,4
STO01677,STP016,1
STO08860,STP009,1
STO05222,STP006,4
STO07401,STP004,1
STO05881,STP006,4
STO05269,STP001,4
STO10392,STP007,4
STO01357,STP008,2
STO00582,STP010,1
STO06517,STP008,2
STO02798,STP007,4
STO02817,STP017,1
STO10522,STP019,4
STO09225,STP020,1
STO01711,STP003,2
STO00432,STP016,2
STO06890,STP013,1
STO09824,STP013,4
STO01797,STP019,4
STO09664,STP014,4
STO08590,STP003,4
STO02838,STP013,4
STO08023,STP004,3
STO01051,STP014,2
STO06669,STP012,4
STO00673,STP002,4
STO03526,STP006,1
STO02262,STP015,1
STO10941,STP005,1
STO05806,STP004,4
STO10663,STP001,4
STO02519,STP015,2
STO01791,STP014,4
STO03332,STP009,2
STO09080,STP009,2
STO07067,STP016,4
STO01512,STP015,3
STO00154,STP011,3
STO08879,STP012,1
STO02098,STP001,4
STO01735,STP005,4
STO08395,STP016,2
STO07699,STP001,1
STO04432,STP009,4
STO07931,STP004,3
STO08624,STP020,2
STO08072,STP018,1
STO11949,STP005,3
STO09764,STP017,2
STO03521,STP019,1
STO09681,STP016,2
STO06878,STP017,4
STO04358,STP006,1
STO05179,STP003,1
STO11937,STP005,4
STO01091,STP001,1
STO11860,STP005,2
STO07852,STP016,3
STO06186,STP012,2
STO09944,STP019,2
STO08043,STP014,4
STO03741,STP006,4
STO05032,STP006,4
STO10822,STP014,4
STO07252,STP007,1
STO01426,STP009,2
STO03312,STP011,2
STO07960,STP020,3
STO03922,STP010,1
STO07500,STP003,4
STO02324,STP016,4
STO07144,STP009,4
STO08660,STP010,4
STO00462,STP011,4
STO04112,STP004,2
STO01305,STP001,4
STO06584,STP013,1
STO11866,STP005,4
STO02352,STP020,3
STO05465,STP004,2
STO11919,STP012,4
STO00105,STP020,1
STO01248,STP009,1
STO06591,STP018,1
STO00960,STP014,3
STO09727,STP012,1
STO03343,STP013,2
STO11177,STP005,4
STO02812,STP008,4
STO05282,STP001,3
STO10349,STP010,2
STO02524,STP006,4
STO00165,STP006,4
STO09177,STP009,4
STO11491,STP006,3
STO00912,STP013,2
STO07405,STP011,3
STO11745,STP012,4
STO11425,STP002,2
STO03501,STP001,4
STO10458,STP003,1
STO05379,STP013,3
STO00680,STP001,4
STO07376,STP010,1
STO06108,STP017,4
STO08113,STP020,3
STO11033,STP005,3
STO11886,STP001,4
STO11499,STP009,1
STO05179,STP012,1
STO07436,STP011,4
STO06796,STP009,3
STO09470,STP013,2
STO09377,STP006,1
STO04984,STP018,1
STO09341,STP013,3
STO02723,STP009,1
STO04632,STP007,4
STO05994,STP010,3
STO01299,STP019,1
STO11672,STP014,1
STO00827,STP006,2
STO02487,STP014,3
STO11664,STP014,4
STO09771,STP020,2
STO06881,STP013,2
STO04954,STP008,3
STO11757,STP004,4
STO08900,STP003,3
STO08567,STP002,4
STO05908,STP018,4
STO01694,STP010,4
STO10043,STP005,1
STO11338,STP003,2
STO11141,STP013,4
STO05938,STP016,3
STO01478,STP006,2
STO11701,STP017,4
STO07024,STP016,1
STO11114,STP009,3
STO05052,STP016,1
STO08828,STP013,3
STO10804,STP003,2
STO09876,STP002,3
STO00603,STP018,1
STO08315,STP014,2
STO11683,STP017,2
STO05201,STP011,4
STO01655,STP010,2
STO07650,STP002,2
STO01374,STP020,1
STO11911,STP006,1
STO02468,STP011,3
STO03755,STP011,2
STO10303,STP005,3
STO01955,STP006,4
STO06792,STP013,2
